No.,Symbol,Market Cap,Company Name,Exchange,Sector
2591,SURG,38931470,"SurgePays, Inc.",NASDAQ,Communication Services
2592,SKYE,41176329,"Skye Bioscience, Inc.",NASDAQ,Healthcare
2593,PHUN,40980272,"Phunware, Inc.",NASDAQ,Technology
2594,PDSB,36511616,PDS Biotechnology Corporation,NASDAQ,Healthcare
2595,UONE,31536503,"Urban One, Inc.",NASDAQ,Communication Services
2596,JUNS,40670497,"Jupiter Neurosciences, Inc.",NASDAQ,Healthcare
2597,FTHM,40488699,Fathom Holdings Inc.,NASDAQ,Real Estate
2598,QRHC,39589090,Quest Resource Holding Corporation,NASDAQ,Industrials
2599,RAND,40478565,Rand Capital Corporation,NASDAQ,Financials
2600,ZJYL,40451771,Jin Medical International Ltd.,NASDAQ,Healthcare
2601,INMB,40409592,"INmune Bio, Inc.",NASDAQ,Healthcare
2602,SPCB,40278152,SuperCom Ltd.,NASDAQ,Industrials
2603,PPSI,40275816,"Pioneer Power Solutions, Inc.",NASDAQ,Industrials
2604,CLIR,40120592,ClearSign Technologies Corporation,NASDAQ,Industrials
2605,TDTH,3777865,Trident Digital Tech Holdings Ltd,NASDAQ,Technology
2606,CSTE,40088235,Caesarstone Ltd.,NASDAQ,Industrials
2607,RYM,40050660,"RYTHM, Inc.",NASDAQ,Consumer Staples
2608,JG,39740793,Aurora Mobile Limited,NASDAQ,Technology
2609,JRSH,39750812,"Jerash Holdings (US), Inc.",NASDAQ,Consumer Discretionary
2610,TOP,39662975,TOP Financial Group Limited,NASDAQ,Financials
2611,XLO,39627248,"Xilio Therapeutics, Inc.",NASDAQ,Healthcare
2612,PMEC,39570527,Primech Holdings Ltd.,NASDAQ,Industrials
2613,CIGL,2888379,Concorde International Group Ltd.,NASDAQ,Industrials
2614,DSY,26162308,Big Tree Cloud Holdings Limited,NASDAQ,Consumer Staples
2615,ECOR,39412609,"electroCore, Inc.",NASDAQ,Healthcare
2616,PRPO,34244561,"Precipio, Inc.",NASDAQ,Healthcare
2617,BAYA,60999327,Bayview Acquisition Corp,NASDAQ,Financials
2618,USIO,37833372,"Usio, Inc.",NASDAQ,Technology
2619,BRLS,38539024,Borealis Foods Inc.,NASDAQ,Consumer Staples
2620,BOF,35433032,BranchOut Food Inc.,NASDAQ,Consumer Staples
2621,AACG,19211479,ATA Creativity Global,NASDAQ,Consumer Staples
2622,RNTX,38377142,Rein Therapeutics Inc.,NASDAQ,Healthcare
2623,VERU,35023337,Veru Inc.,NASDAQ,Healthcare
2624,FMST,32369134,Foremost Clean Energy Ltd.,NASDAQ,Materials
2625,BDMD,52562577,Baird Medical Investment Holdings Limited,NASDAQ,Healthcare
2626,BLIV,38026807,BeLive Holdings,NASDAQ,Technology
2627,RADX,6118950,Radiopharm Theranostics Limited,NASDAQ,Healthcare
2628,SWAG,38224054,"Stran & Company, Inc.",NASDAQ,Communication Services
2629,OKUR,38569016,"OnKure Therapeutics, Inc.",NASDAQ,Healthcare
2630,UONEK,48810132,"Urban One, Inc.",NASDAQ,Communication Services
2631,MSGY,37127250,Masonglory Limited,NASDAQ,Industrials
2632,EPOW,31113861,"Sunrise New Energy Co., Ltd.",NASDAQ,Industrials
2633,WIMI,141613953,WiMi Hologram Cloud Inc.,NASDAQ,Communication Services
2634,RCON,36986729,"Recon Technology, Ltd.",NASDAQ,Energy
2635,EDRY,36888396,EuroDry Ltd.,NASDAQ,Industrials
2636,ACFN,36699139,"Acorn Energy, Inc.",NASDAQ,Technology
2637,CPOP,6287767,"Pop Culture Group Co., Ltd",NASDAQ,Communication Services
2638,TVRD,36399599,"Tvardi Therapeutics, Inc.",NASDAQ,Healthcare
2639,MURA,36382019,Mural Oncology plc,NASDAQ,Healthcare
2640,RMTI,31415446,"Rockwell Medical, Inc.",NASDAQ,Healthcare
2641,WCT,12517275,Wellchange Holdings Company Limited,NASDAQ,Technology
2642,APLT,35849391,"Applied Therapeutics, Inc.",NASDAQ,Healthcare
2643,PRTS,31018549,"CarParts.com, Inc.",NASDAQ,Consumer Discretionary
2644,KFFB,35905015,Kentucky First Federal Bancorp,NASDAQ,Financials
2645,KLTO,26014250,"Klotho Neurosciences, Inc.",NASDAQ,Healthcare
2646,FATN,35785883,"FatPipe, Inc.",NASDAQ,Technology
2647,NTWK,35508293,"NetSol Technologies, Inc.",NASDAQ,Technology
2648,GBIO,35373970,Generation Bio Co.,NASDAQ,Healthcare
2649,NEON,35244136,Neonode Inc.,NASDAQ,Technology
2650,PSIG,13249580,PS International Group Ltd.,NASDAQ,Industrials
2651,MDBH,34237086,"MDB Capital Holdings, LLC",NASDAQ,Financials
2652,HUIZ,1750365,Huize Holding Limited,NASDAQ,Financials
2653,POCI,34639007,"Precision Optics Corporation, Inc.",NASDAQ,Healthcare
2654,APLM,17653424,"Apollomics, Inc.",NASDAQ,Healthcare
2655,FGEN,34629009,"FibroGen, Inc.",NASDAQ,Healthcare
2656,PLUR,26952389,Pluri Inc.,NASDAQ,Healthcare
2657,GAUZ,34581088,Gauzy Ltd.,NASDAQ,Technology
2658,DYAI,34482007,"Dyadic International, Inc.",NASDAQ,Healthcare
2659,SCOR,34457612,"comScore, Inc.",NASDAQ,Communication Services
2660,APWC,34018836,Asia Pacific Wire & Cable Corporation Limited,NASDAQ,Industrials
2661,MSAI,21427367,"MultiSensor AI Holdings, Inc.",NASDAQ,Technology
2662,STRR,35381229,"Star Equity Holdings, Inc.",NASDAQ,Industrials
2663,PETS,33572083,"PetMed Express, Inc.",NASDAQ,Healthcare
2664,USEG,34299900,U.S. Energy Corp.,NASDAQ,Energy
2665,NMTC,34131201,NeuroOne Medical Technologies Corporation,NASDAQ,Healthcare
2666,RYET,34087504,Ruanyun Edai Technology Inc.,NASDAQ,Consumer Staples
2667,IMG,34055891,CIMG Inc.,NASDAQ,Consumer Staples
2668,ISPO,32961463,Inspirato Incorporated,NASDAQ,Consumer Discretionary
2669,GSIW,11504471,Garden Stage Limited,NASDAQ,Financials
2670,MBBC,34382767,"Marathon Bancorp, Inc.",NASDAQ,Financials
2671,GIFT,33716441,"Giftify, Inc.",NASDAQ,Communication Services
2672,YXT,33685920,YXT.COM Group Holding Limited,NASDAQ,Technology
2673,SNAL,33621529,"Snail, Inc.",NASDAQ,Communication Services
2674,FOXX,33496149,Foxx Development Holdings Inc.,NASDAQ,Technology
2675,FARM,33460734,Farmer Bros. Co.,NASDAQ,Consumer Staples
2676,RMCO,33367992,Royalty Management Holding Corporation,NASDAQ,Financials
2677,OMCC,33376038,Old Market Capital Corporation,NASDAQ,Financials
2678,NDLS,32636898,Noodles & Company,NASDAQ,Consumer Discretionary
2679,BZFD,33127857,"BuzzFeed, Inc.",NASDAQ,Communication Services
2680,IPWR,32811447,Ideal Power Inc.,NASDAQ,Technology
2681,FLUX,25969965,"Flux Power Holdings, Inc.",NASDAQ,Industrials
2682,DTST,31954718,Data Storage Corporation,NASDAQ,Technology
2683,HBIO,32971111,"Harvard Bioscience, Inc.",NASDAQ,Healthcare
2684,BAFN,32935312,BayFirst Financial Corp.,NASDAQ,Financials
2685,SDST,28108046,Stardust Power Inc.,NASDAQ,Industrials
2686,KWM,32390499,K Wave Media Ltd.,NASDAQ,Communication Services
2687,MDRR,16976899,"Medalist Diversified REIT, Inc.",NASDAQ,Real Estate
2688,GROW,32404180,"U.S. Global Investors, Inc.",NASDAQ,Financials
2689,BEEM,26534194,Beam Global,NASDAQ,Technology
2690,CREX,31872364,"Creative Realities, Inc.",NASDAQ,Technology
2691,NHTC,31431846,Natural Health Trends Corp.,NASDAQ,Consumer Discretionary
2692,ABLV,31862026,Able View Global Inc.,NASDAQ,Consumer Discretionary
2693,RNXT,31716823,"RenovoRx, Inc.",NASDAQ,Healthcare
2694,ATMC,42986486,AlphaTime Acquisition Corp,NASDAQ,Financials
2695,CPIX,31560169,Cumberland Pharmaceuticals Inc.,NASDAQ,Healthcare
2696,BMR,31525604,Beamr Imaging Ltd.,NASDAQ,Technology
2697,PXS,31510024,Pyxis Tankers Inc.,NASDAQ,Energy
2698,SJ,29102493,Scienjoy Holding Corporation,NASDAQ,Communication Services
2699,AMOD,10016785,"Alpha Modus Holdings, Inc.",NASDAQ,Technology
2700,NTRP,27344452,"NextTrip, Inc.",NASDAQ,Consumer Discretionary
2701,MGN,28496956,Megan Holdings Limited,NASDAQ,Industrials
2702,VVPR,21146665,VivoPower International PLC,NASDAQ,Technology
2703,QNTM,30688487,Quantum BioPharma Ltd.,NASDAQ,Healthcare
2704,PC,30497764,Premium Catering (Holdings) Limited,NASDAQ,Industrials
2705,VNCE,30303000,Vince Holding Corp.,NASDAQ,Consumer Discretionary
2706,YI,29555953,"111, Inc.",NASDAQ,Healthcare
2707,BNKK,27979289,"Bonk, Inc.",NASDAQ,Financials
2708,ANTX,30138539,"AN2 Therapeutics, Inc.",NASDAQ,Healthcare
2709,RECT,29870000,Rectitude Holdings Ltd,NASDAQ,Consumer Discretionary
2710,ZBAO,28993944,Zhibao Technology Inc.,NASDAQ,Financials
2711,BOSC,27995337,B.O.S. Better Online Solutions Ltd.,NASDAQ,Technology
2712,KPLT,29561323,"Katapult Holdings, Inc.",NASDAQ,Technology
2713,CRWS,28874156,"Crown Crafts, Inc.",NASDAQ,Consumer Discretionary
2714,SAGT,28905820,Sagtec Global Limited,NASDAQ,Technology
2715,TC,50323859,Token Cat Limited,NASDAQ,Communication Services
2716,MOBX,26936275,"Mobix Labs, Inc.",NASDAQ,Technology
2717,BRNS,29028184,Barinthus Biotherapeutics plc,NASDAQ,Healthcare
2718,HYPD,23058031,"Hyperion DeFi, Inc.",NASDAQ,Healthcare
2719,ATMV,28872871,AlphaVest Acquisition Corp,NASDAQ,Financials
2720,IINN,24324166,Inspira Technologies Oxy B.H.N. Ltd.,NASDAQ,Healthcare
2721,MOGO,29309369,Mogo Inc.,NASDAQ,Technology
2722,WPRT,28924914,Westport Fuel Systems Inc.,NASDAQ,Consumer Discretionary
2723,TBMC,52819610,Trailblazer Merger Corporation I,NASDAQ,Financials
2724,WYHG,40798250,Wing Yip Food Holdings Group Limited,NASDAQ,Consumer Staples
2725,NOTV,28662586,"Inotiv, Inc.",NASDAQ,Healthcare
2726,RDI,44911318,"Reading International, Inc.",NASDAQ,Communication Services
2727,PASG,28554352,"Passage Bio, Inc.",NASDAQ,Healthcare
2728,KLXE,28541000,"KLX Energy Services Holdings, Inc.",NASDAQ,Energy
2729,CLGN,25867690,CollPlant Biotechnologies Ltd.,NASDAQ,Healthcare
2730,KTCC,29063761,Key Tronic Corporation,NASDAQ,Technology
2731,SONN,27845738,"Sonnet BioTherapeutics Holdings, Inc.",NASDAQ,Healthcare
2732,SCYX,28215243,"SCYNEXIS, Inc.",NASDAQ,Healthcare
2733,UFG,27052952,Uni-Fuels Holdings Limited,NASDAQ,Industrials
2734,PFAI,28196998,Pinnacle Food Group Limited,NASDAQ,Consumer Staples
2735,LIVE,28136369,Live Ventures Incorporated,NASDAQ,Consumer Discretionary
2736,AERT,28794436,"Aeries Technology, Inc",NASDAQ,Industrials
2737,ZGM,28459302,Zenta Group Company Limited,NASDAQ,Industrials
2738,LESL,27591230,"Leslie's, Inc.",NASDAQ,Consumer Discretionary
2739,LNZA,2785118004,"LanzaTech Global, Inc.",NASDAQ,Industrials
2740,INTZ,27742002,Intrusion Inc.,NASDAQ,Technology
2741,BLBX,24240620,Blackboxstocks Inc.,NASDAQ,Technology
2742,RLYB,27281029,Rallybio Corporation,NASDAQ,Healthcare
2743,LEE,27243902,"Lee Enterprises, Incorporated",NASDAQ,Communication Services
2744,MFI,26405375,mF International Limited,NASDAQ,Technology
2745,NIXX,22499978,"Nixxy, Inc.",NASDAQ,Industrials
2746,NVNI,10054943,Nvni Group Limited,NASDAQ,Technology
2747,CLPS,24724524,CLPS Incorporation,NASDAQ,Technology
2748,SWVL,26628925,Swvl Holdings Corp.,NASDAQ,Industrials
2749,TBHC,26504432,"The Brand House Collective, Inc.",NASDAQ,Consumer Discretionary
2750,ELUT,26365296,Elutia Inc.,NASDAQ,Healthcare
2751,MKDW,26425959,MKDWELL Tech Inc.,NASDAQ,Consumer Discretionary
2752,NERV,26365141,"Minerva Neurosciences, Inc.",NASDAQ,Healthcare
2753,ARKR,25170976,Ark Restaurants Corp.,NASDAQ,Consumer Discretionary
2754,IBIO,19340100,"iBio, Inc.",NASDAQ,Healthcare
2755,DAIO,26296598,Data I/O Corporation,NASDAQ,Technology
2756,UG,26049789,"United-Guardian, Inc.",NASDAQ,Consumer Staples
2757,CYN,26076219,Cyngn Inc.,NASDAQ,Technology
2758,NRSN,25406666,NeuroSense Therapeutics Ltd.,NASDAQ,Healthcare
2759,SELX,22556848,Semilux International Ltd.,NASDAQ,Technology
2760,XOS,19527228,"Xos, Inc.",NASDAQ,Industrials
2761,BTOC,23248438,Armlogi Holding Corp.,NASDAQ,Industrials
2762,CREG,3654778,Smart Powerr Corp.,NASDAQ,Utilities
2763,MODD,25402886,"Modular Medical, Inc.",NASDAQ,Healthcare
2764,STAI,16144890,ScanTech AI Systems Inc.,NASDAQ,Industrials
2765,GLBS,25316230,Globus Maritime Limited,NASDAQ,Industrials
2766,LNAI,19222040,Lunai Bioworks Inc.,NASDAQ,Healthcare
2767,DARE,16853349,"Daré Bioscience, Inc.",NASDAQ,Healthcare
2768,QTTB,24974702,Q32 Bio Inc.,NASDAQ,Healthcare
2769,CING,20686280,Cingulate Inc.,NASDAQ,Healthcare
2770,ASPC,85785750,A SPAC III Acquisition Corp.,NASDAQ,Financials
2771,MNDO,25050581,MIND C.T.I. Ltd,NASDAQ,Technology
2772,BOLD,24848028,"Boundless Bio, Inc.",NASDAQ,Healthcare
2773,PSHG,24739994,Performance Shipping Inc.,NASDAQ,Industrials
2774,SIDU,17690533,"Sidus Space, Inc.",NASDAQ,Industrials
2775,NEUP,8481276,Neuphoria Therapeutics Inc.,NASDAQ,Healthcare
2776,ELOG,3280000,Eastern International Ltd.,NASDAQ,Industrials
2777,SCNX,9203818,"Scienture Holdings, Inc.",NASDAQ,Healthcare
2778,NTCL,24414784,NetClass Technology Inc,NASDAQ,Technology
2779,XCUR,24348180,"Exicure, Inc.",NASDAQ,Healthcare
2780,CAPT,24489859,Captivision Inc.,NASDAQ,Materials
2781,SNYR,19264694,Synergy CHC Corp.,NASDAQ,Healthcare
2782,HHS,22689270,"Harte Hanks, Inc.",NASDAQ,Industrials
2783,LEXX,21166632,Lexaria Bioscience Corp.,NASDAQ,Healthcare
2784,WETH,23505122,Wetouch Technology Inc.,NASDAQ,Technology
2785,LIMN,23954907,"Liminatus Pharma, Inc.",NASDAQ,Healthcare
2786,UTSI,23770340,UTStarcom Holdings Corp.,NASDAQ,Technology
2787,ENLV,23381134,Enlivex Therapeutics Ltd.,NASDAQ,Healthcare
2788,FTFT,4128015,Future FinTech Group Inc.,NASDAQ,Technology
2789,INTS,18647404,"Intensity Therapeutics, Inc.",NASDAQ,Healthcare
2790,GREE,23690625,Greenidge Generation Holdings Inc.,NASDAQ,Financials
2791,VRAR,23605687,"The Glimpse Group, Inc.",NASDAQ,Technology
2792,VEEA,17790736,Veea Inc.,NASDAQ,Technology
2793,KZIA,20717127,Kazia Therapeutics Limited,NASDAQ,Healthcare
2794,LITM,29570728,Snow Lake Resources Ltd.,NASDAQ,Materials
2795,LIXT,18608702,"Lixte Biotechnology Holdings, Inc.",NASDAQ,Healthcare
2796,EBON,23297380,Ebang International Holdings Inc.,NASDAQ,Technology
2797,EVOK,18602017,"Evoke Pharma, Inc.",NASDAQ,Healthcare
2798,CASI,16964595,"CASI Pharmaceuticals, Inc.",NASDAQ,Healthcare
2799,ITRM,21060820,Iterum Therapeutics plc,NASDAQ,Healthcare
2800,COCH,16617120,"Envoy Medical, Inc.",NASDAQ,Healthcare
2801,CISO,17777557,CISO Global Inc.,NASDAQ,Technology
2802,LGCB,20802724,Linkage Global Inc,NASDAQ,Consumer Discretionary
2803,CVV,22570614,CVD Equipment Corporation,NASDAQ,Industrials
2804,PRZO,24955629,ParaZero Technologies Ltd.,NASDAQ,Industrials
2805,BTTC,22900533,Black Titan Corporation,NASDAQ,Financials
2806,CTXR,13632890,"Citius Pharmaceuticals, Inc.",NASDAQ,Healthcare
2807,NAII,22112865,"Natural Alternatives International, Inc.",NASDAQ,Consumer Staples
2808,ZYXI,22408554,"Zynex, Inc.",NASDAQ,Healthcare
2809,NCT,21602960,Intercont (Cayman) Limited,NASDAQ,Industrials
2810,COOT,22374627,Australian Oilseeds Holdings Limited,NASDAQ,Consumer Staples
2811,KMRK,20694872,K-TECH Solutions Company Limited,NASDAQ,Consumer Discretionary
2812,WKHS,7674418,Workhorse Group Inc.,NASDAQ,Consumer Discretionary
2813,FCUV,22824918,Focus Universal Inc.,NASDAQ,Technology
2814,WNW,4440702,Meiwu Technology Company Limited,NASDAQ,Consumer Discretionary
2815,TLF,23201610,"Tandy Leather Factory, Inc.",NASDAQ,Consumer Discretionary
2816,GLTO,22004445,"Galecto, Inc.",NASDAQ,Healthcare
2817,COSM,16930408,Cosmos Health Inc.,NASDAQ,Healthcare
2818,MSW,21927750,Ming Shing Group Holdings Limited,NASDAQ,Industrials
2819,GDTC,22294053,CytoMed Therapeutics Limited,NASDAQ,Healthcare
2820,AIFF,21827102,"Firefly Neuroscience, Inc.",NASDAQ,Technology
2821,BMGL,22129614,Basel Medical Group Ltd,NASDAQ,Healthcare
2822,TRSG,21755397,Tungray Technologies Inc.,NASDAQ,Industrials
2823,AYTU,15065648,"Aytu BioPharma, Inc.",NASDAQ,Healthcare
2824,PN,21627000,Skycorp Solar Group Ltd,NASDAQ,Technology
2825,EDHL,21439972,Everbright Digital Holding Limited,NASDAQ,Communication Services
2826,REE,21122304,REE Automotive Ltd.,NASDAQ,Consumer Discretionary
2827,CGTL,17132472,Creative Global Technology Holdings Limited,NASDAQ,Consumer Discretionary
2828,SGRP,20685161,"SPAR Group, Inc.",NASDAQ,Industrials
2829,VIVK,6746666,"Vivakor, Inc.",NASDAQ,Energy
2830,AQMS,21207445,"Aqua Metals, Inc.",NASDAQ,Industrials
2831,TRAW,12441426,"Traws Pharma, Inc.",NASDAQ,Healthcare
2832,OSRH,20914974,"OSR Holdings, Inc.",NASDAQ,Healthcare
2833,JVA,21121816,"Coffee Holding Co., Inc.",NASDAQ,Consumer Staples
2834,CSAI,20882698,Cloudastructure Inc.,NASDAQ,Technology
2835,CVKD,20587095,"Cadrenal Therapeutics, Inc.",NASDAQ,Healthcare
2836,IDAI,9150323,T Stamp Inc.,NASDAQ,Technology
2837,EHLD,20420459,Euroholdings Ltd.,NASDAQ,Industrials
2838,GYRO,20343599,"Gyrodyne, LLC",NASDAQ,Real Estate
2839,POAI,4341958,Predictive Oncology Inc.,NASDAQ,Healthcare
2840,APVO,6924160,Aptevo Therapeutics Inc.,NASDAQ,Healthcare
2841,BEAT,20024178,"HeartBeam, Inc.",NASDAQ,Healthcare
2842,CODX,11004326,"Co-Diagnostics, Inc.",NASDAQ,Healthcare
2843,VVOS,12956944,"Vivos Therapeutics, Inc.",NASDAQ,Healthcare
2844,NXL,19771055,"Nexalin Technology, Inc.",NASDAQ,Healthcare
2845,NXTT,19745741,Next Technology Holding Inc.,NASDAQ,Technology
2846,RMSG,17611157,Real Messenger Corporation,NASDAQ,Technology
2847,TIRX,17874524,Tian Ruixiang Holdings Ltd.,NASDAQ,Financials
2848,LIQT,20117682,"LiqTech International, Inc.",NASDAQ,Industrials
2849,DLPN,18403832,"Dolphin Entertainment, Inc.",NASDAQ,Communication Services
2850,BTOG,13804036,Bit Origin Ltd,NASDAQ,Financials
2851,SYBX,19537195,"Synlogic, Inc.",NASDAQ,Healthcare
2852,ANGH,19393041,Anghami Inc.,NASDAQ,Communication Services
2853,NSYS,19363631,Nortech Systems Incorporated,NASDAQ,Healthcare
2854,JL,18245763,J-Long Group Limited,NASDAQ,Consumer Discretionary
2855,VSEE,9854661,"VSee Health, Inc.",NASDAQ,Healthcare
2856,GTEC,18959706,Greenland Technologies Holding Corporation,NASDAQ,Consumer Discretionary
2857,OMH,18942927,Ohmyhome Limited,NASDAQ,Real Estate
2858,CTRM,18939180,Castor Maritime Inc.,NASDAQ,Industrials
2859,TBH,10353179,"Brag House Holdings, Inc.",NASDAQ,Communication Services
2860,WETO,18262200,Webus International Limited,NASDAQ,Technology
2861,SPPL,18785970,Simpple Ltd.,NASDAQ,Industrials
2862,YYAI,287962,AiRWA Inc.,NASDAQ,Technology
2863,TXMD,18866210,"TherapeuticsMD, Inc.",NASDAQ,Healthcare
2864,ABP,13960814,"Abpro Holdings, Inc.",NASDAQ,Healthcare
2865,QNRX,13116102,"Quoin Pharmaceuticals, Ltd.",NASDAQ,Healthcare
2866,AUID,16670238,authID Inc.,NASDAQ,Technology
2867,BCTX,18178988,BriaCell Therapeutics Corp.,NASDAQ,Healthcare
2868,MTEX,18420012,"Mannatech, Incorporated",NASDAQ,Consumer Staples
2869,WKSP,10944651,Worksport Ltd.,NASDAQ,Consumer Discretionary
2870,ADGM,12900833,"Adagio Medical Holdings, Inc.",NASDAQ,Healthcare
2871,RVSN,18484212,Rail Vision Ltd.,NASDAQ,Industrials
2872,IQST,12051650,iQSTEL Inc.,NASDAQ,Communication Services
2873,MRKR,11877511,"Marker Therapeutics, Inc.",NASDAQ,Healthcare
2874,MBRX,10854875,"Moleculin Biotech, Inc.",NASDAQ,Healthcare
2875,LEDS,18171511,SemiLEDs Corporation,NASDAQ,Technology
2876,LSTA,17904336,"Lisata Therapeutics, Inc.",NASDAQ,Healthcare
2877,LPCN,17537474,Lipocine Inc.,NASDAQ,Healthcare
2878,HOTH,15513062,"Hoth Therapeutics, Inc.",NASDAQ,Healthcare
2879,SGBX,1606082,Safe & Green Holdings Corp.,NASDAQ,Industrials
2880,ATHA,17708053,"Athira Pharma, Inc.",NASDAQ,Healthcare
2881,BNGO,5713135,"Bionano Genomics, Inc.",NASDAQ,Healthcare
2882,HUDI,17277810,"Huadi International Group Co., Ltd.",NASDAQ,Materials
2883,NWGL,17380823,Nature Wood Group Limited,NASDAQ,Materials
2884,ELWS,17126188,"Earlyworks Co., Ltd",NASDAQ,Technology
2885,MTVA,17270325,MetaVia Inc.,NASDAQ,Healthcare
2886,ALLR,17138414,"Allarity Therapeutics, Inc.",NASDAQ,Healthcare
2887,ENGS,17145432,Energys Group Limited,NASDAQ,Industrials
2888,PMN,10362473,"ProMIS Neurosciences, Inc.",NASDAQ,Healthcare
2889,EJH,3388066,E-Home Household Service Holdings Limited,NASDAQ,Consumer Discretionary
2890,IPM,16899458,Intelligent Protection Management Corp.,NASDAQ,Technology
2891,GIGM,16799397,GigaMedia Limited,NASDAQ,Communication Services
2892,BTCT,16749876,BTC Digital Ltd.,NASDAQ,Technology
2893,BNAI,16837177,"Brand Engagement Network, Inc.",NASDAQ,Technology
2894,NISN,16648168,"Nisun International Enterprise Development Group Co., Ltd",NASDAQ,Industrials
2895,VBIX,16613713,Viewbix Inc.,NASDAQ,Communication Services
2896,LRE,16779537,"Lead Real Estate Co., Ltd",NASDAQ,Real Estate
2897,TRIB,9244518,Trinity Biotech plc,NASDAQ,Healthcare
2898,NXPL,16265055,NextPlat Corp,NASDAQ,Technology
2899,TOMZ,16223789,"TOMI Environmental Solutions, Inc.",NASDAQ,Industrials
2900,PULM,15777871,"Pulmatrix, Inc.",NASDAQ,Healthcare
2901,EDTK,16248040,Skillful Craftsman Education Technology Limited,NASDAQ,Consumer Staples
2902,NCNA,23377508,NuCana plc,NASDAQ,Healthcare
2903,ELSE,15891349,"Electro-Sensors, Inc.",NASDAQ,Technology
2904,NCEL,1575000,NewcelX Ltd.,NASDAQ,Healthcare
2905,AKTX,7970,"Akari Therapeutics, Plc",NASDAQ,Healthcare
2906,CABR,14706752,"Caring Brands, Inc.",NASDAQ,Healthcare
2907,IRIX,15864633,IRIDEX Corporation,NASDAQ,Healthcare
2908,MGIH,15750000,Millennium Group International Holdings Limited,NASDAQ,Consumer Discretionary
2909,ANY,12030142,Sphere 3D Corp.,NASDAQ,Financials
2910,ZCMD,2859417,Zhongchao Inc.,NASDAQ,Healthcare
2911,MCTR,15606000,Ctrl Group Limited,NASDAQ,Communication Services
2912,GFAI,15576669,"Guardforce AI Co., Limited",NASDAQ,Industrials
2913,MRM,10087123,MEDIROM Healthcare Technologies Inc.,NASDAQ,Consumer Discretionary
2914,JBDI,15563389,JBDI Holdings Limited,NASDAQ,Consumer Discretionary
2915,TURB,3062765,"Turbo Energy, S.A.",NASDAQ,Technology
2916,MGRX,12693728,"Mangoceuticals, Inc.",NASDAQ,Healthcare
2917,QCLS,6464010,"Q/C Technologies, Inc.",NASDAQ,Technology
2918,PT,394773,Pintec Technology Holdings Limited,NASDAQ,Financials
2919,BCDA,8292307,"BioCardia, Inc.",NASDAQ,Healthcare
2920,WFF,16622881,WF Holding Limited,NASDAQ,Industrials
2921,MNTS,5856465,Momentus Inc.,NASDAQ,Industrials
2922,SNES,15042934,"SenesTech, Inc.",NASDAQ,Materials
2923,LSH,8055562,Lakeside Holding Limited,NASDAQ,Industrials
2924,LVLU,14976393,"Lulu's Fashion Lounge Holdings, Inc.",NASDAQ,Consumer Discretionary
2925,CMMB,2804226,Chemomab Therapeutics Ltd.,NASDAQ,Healthcare
2926,EKSO,11485893,"Ekso Bionics Holdings, Inc.",NASDAQ,Healthcare
2927,HCTI,11981540,"Healthcare Triangle, Inc.",NASDAQ,Healthcare
2928,ELPW,11548357,Elong Power Holding Limited,NASDAQ,Industrials
2929,CENN,8695399,Cenntro Inc.,NASDAQ,Consumer Discretionary
2930,DWTX,12288611,"Dogwood Therapeutics, Inc.",NASDAQ,Healthcare
2931,AGAE,14542222,Allied Gaming & Entertainment Inc.,NASDAQ,Communication Services
2932,DLXY,14716635,Delixy Holdings Limited,NASDAQ,Energy
2933,NXGL,19174644,"NEXGEL, Inc.",NASDAQ,Healthcare
2934,CRIS,14609604,"Curis, Inc.",NASDAQ,Healthcare
2935,NCRA,14511214,"Nocera, Inc.",NASDAQ,Consumer Staples
2936,USEA,14634785,United Maritime Corporation,NASDAQ,Industrials
2937,ARBK,15627950,Argo Blockchain plc,NASDAQ,Financials
2938,GRNQ,14507259,Greenpro Capital Corp.,NASDAQ,Industrials
2939,INTJ,6693382,Intelligent Group Limited,NASDAQ,Industrials
2940,BLRX,15132532,BioLineRx Ltd.,NASDAQ,Healthcare
2941,CUPR,13550635,Cuprina Holdings (Cayman) Limited,NASDAQ,Healthcare
2942,SMSI,13144347,"Smith Micro Software, Inc.",NASDAQ,Technology
2943,SNGX,4602734,"Soligenix, Inc.",NASDAQ,Healthcare
2944,TPST,14208515,"Tempest Therapeutics, Inc.",NASDAQ,Healthcare
2945,ONEG,14243648,OneConstruction Group Limited,NASDAQ,Industrials
2946,PTHL,8148932,Pheton Holdings Ltd,NASDAQ,Healthcare
2947,MSGM,14118091,Motorsport Games Inc.,NASDAQ,Communication Services
2948,SINT,10041653,"Sintx Technologies, Inc.",NASDAQ,Healthcare
2949,MWYN,14003043,"Marwynn Holdings, Inc.",NASDAQ,Consumer Discretionary
2950,SVRE,29101643,SaverOne 2014 Ltd.,NASDAQ,Technology
2951,FBLG,11234408,"FibroBiologics, Inc.",NASDAQ,Healthcare
2952,ZKIN,12402210,"ZK International Group Co., Ltd.",NASDAQ,Materials
2953,PCSA,13719231,"Processa Pharmaceuticals, Inc.",NASDAQ,Healthcare
2954,TGHL,13604932,The Growhub Limited,NASDAQ,Technology
2955,ATON,4841405,AlphaTON Capital Corp.,NASDAQ,Financials
2956,GTIM,13608865,Good Times Restaurants Inc.,NASDAQ,Consumer Discretionary
2957,WVVI,13553164,"Willamette Valley Vineyards, Inc.",NASDAQ,Consumer Staples
